user_id,movie_id,rating
66682,2470,3
34373,3147,3
25827,1405,3
19562,4246,4
38214,2706,2
22984,7116,4.5
44829,348,5
42964,147,4.5
33317,1127,4.5
15473,1136,0.5
15394,208,1
37568,27801,4.5
60917,1892,4
56271,2054,3.5
67076,1882,1
27113,595,4
60963,2124,4
17537,454,4
57914,1079,4
55783,2475,4
8472,2295,5
12296,2788,4
6569,1214,4
103,1228,5
63865,3074,5
36131,3396,2
43770,6374,2
57685,480,3
26127,8910,2
23172,7229,4.5
44643,8713,3
33439,2916,2
42573,2359,4
4198,40629,5
18594,8528,4.5
26195,4728,2
6890,2616,3
10821,2580,4
56467,34162,3
14134,1274,1
43992,2020,4
38108,1206,4
68798,3105,4
63141,238,3
2555,1968,4
65500,2022,4
54427,4415,4
31430,1200,2
53562,3675,4
42544,3256,4.5
31251,2076,4
39067,1061,5
6161,1624,3
12829,3633,3
29242,356,5
32682,631,3
36197,1307,5
57299,1100,2
12119,1299,4
41927,1408,2
5981,3168,3
59480,5944,5
1874,2402,1
41528,1907,1.5
34407,543,3
51761,1953,4
53764,1136,5
10899,2396,4
23282,2628,4
57597,3869,4
68722,3263,2
40456,59501,3.5
54463,5015,4
27258,1391,1
49445,4487,1
9809,1991,5
6743,852,3.5
8365,3699,4
66220,25777,3
49765,318,5
35442,34334,0.5
58662,1941,5
10856,2194,4
27609,6574,2.5
1120,2973,4
27683,24,3.5
28517,457,4
3148,185,0.5
23202,56152,4
57926,905,5
16488,2459,1.5
17373,44665,4.5
6442,4776,3
30673,3916,3
61172,65,3
497,2692,3
22326,5060,5
61505,6975,4.5
13867,2076,3
15285,2804,4
64912,2100,3
17297,8671,4.5
32426,911,5
67160,135,3
35979,3747,3
34615,6378,3.5
2593,7293,3
38598,34,4
21006,441,3.5
465,733,4
30637,2622,2.5
26931,1562,2.5
43991,6365,4
28662,588,3
7118,1252,5
5580,4370,2
18993,94,4
31789,2959,4
46340,2542,5
20668,293,4
43109,912,4
12354,231,4
45551,1,3
10313,49132,4
45050,1270,1
40850,17,5
27914,4973,4
54690,3408,3
33587,2301,3
31221,539,3
33897,1387,3.5
35600,8360,3.5
62579,434,5
27727,70,3
48076,952,3.5
6982,1090,5
31097,3274,2
41817,1248,5
40166,4084,3.5
70849,597,3.5
34295,1480,5
40754,3671,3
43984,1566,2.5
12413,2174,4
19982,3991,3.5
37365,5093,4
67253,2080,3
18169,520,1
70274,593,5
38190,919,5
24092,281,4
69514,539,0.5
64166,3159,5
32060,480,4
6407,480,3
43065,3793,4
44662,1213,5
63785,3147,3.5
24375,2642,3
56311,5588,1.5
31327,600,1
68759,8663,4
3917,6377,3
2596,405,1
34593,3489,4
28088,3897,3
38472,2380,3
35392,31658,3.5
42313,165,3
5711,3033,4
57061,474,3.5
31784,190,4
69647,1617,4
39439,708,5
7905,3157,4
22700,3107,4
11821,161,3
19689,2100,4
34403,196,3
56515,2987,4
4605,593,3
30285,913,4
7836,1385,3
28446,858,5
10008,3578,3
472,296,2
1678,81,5
25508,597,4
43323,140,3
66773,2167,4
30970,539,4
4859,1073,3
24441,3324,3
6501,2268,4
52924,2616,4
4368,2266,3
33957,6367,3
5296,198,4
3285,434,4
26105,318,4
13351,165,3
70400,288,4
23072,904,4
55224,95,4
55698,3661,3
55780,2115,4
18399,955,4.5
18201,1060,5
32048,8831,3.5
10495,5026,4
44643,53519,3.5
67462,1206,4.5
69210,2501,4
4391,1614,3
15853,5995,4.5
4361,2268,5
7527,4079,4
25956,1226,4
5954,1240,4.5
40213,2321,4
21063,1678,4
70358,2000,5
8518,2542,4.5
5118,442,1
44352,52973,4
41402,1256,5
50150,47,4
70307,4226,3.5
10306,4027,3
51063,3263,4
33168,788,4
21288,1805,2
45114,6870,4
37591,4369,1.5
61028,1036,3
2633,5299,2.5
56467,8340,4.5
30514,1093,3
46020,1884,4.5
61035,1923,4
43451,880,3
47248,3052,4
12959,1682,4.5
38507,5060,4
13304,1876,4
40535,3686,4
29556,111,5
38137,45517,4.5
44335,2706,2.5
42892,364,5
16582,1340,5
28278,1200,5
19284,5102,1.5
59766,40412,3
29634,442,2
30871,364,3
57687,11,5
68910,2460,3
43341,7247,3
69690,5219,2
4937,454,4
30297,903,4
5797,224,4
32501,34,2.5
67069,4226,5
30636,783,2.5
52502,3362,4
69143,3614,4
52800,1176,4
49014,2,4
4228,377,4
35899,2692,3.5
38928,879,3
50702,2124,2
3063,1288,5
29286,2005,5
12789,3760,5
55716,1396,4
5459,3784,4
9018,1365,5
6338,587,3
70017,1025,3
8604,5954,2.5
52629,17,4
32645,374,3
70164,1479,4
19132,3639,2.5
59399,784,2
44038,2699,2
33477,2338,1
48145,5749,2.5
35531,5449,3
8849,1176,3
33562,778,4
1370,1288,4
47384,1923,5
34696,322,4
16802,410,4
3635,3624,2.5
69089,6539,5
17156,5843,3
37615,2611,5
53015,376,4
24128,6,4
48737,541,4
7537,800,3
47360,2081,3.5
59429,141,4
26929,2369,2
11760,163,4.5
41253,49314,2
47420,1088,3
49915,367,4
59483,435,3
36599,3727,3.5
56114,457,5
28985,3826,3
49117,3388,3
30977,2018,5
11823,2762,5
8615,34,4
18632,6188,4
68259,2550,4
51256,8836,2.5
2920,2719,3.5
17462,19,2
65786,1947,5
20410,923,3
11606,2273,4
42290,1253,3.5
58940,4023,4
346,1855,4
19451,2605,2
22699,41,4
3504,1,4
70738,488,3
49360,6998,3
25374,46850,4
26837,281,5
14327,3246,3
46979,3070,3
48159,1254,4.5
56330,590,4
14761,79,2
17054,480,5
12030,349,4
58692,4823,3
39294,912,4
18278,3402,5
17331,3052,5
34471,511,3
42861,2565,4
7040,4086,3.5
5678,3896,4
39963,2918,4
39872,2683,3
67031,7926,3
18724,6,5
62231,2683,3.5
8325,6870,3.5
17032,3107,4
39810,1020,3
44251,1092,3
50868,3698,2
70655,1517,2
39641,3513,4
35287,56174,3.5
20486,3802,1
63134,8119,2.5
9032,1290,4
890,1676,4
6965,7090,2
7681,1249,5
44025,1373,2
25266,29,5
7774,2112,3
10748,2959,5
55092,1391,3.5
69516,3471,3.5
21302,2023,3
66396,7000,2.5
60771,1206,3.5
67542,1283,4
62007,457,4
29779,1215,4
41473,34,3
30177,3479,4
54863,5816,3.5
15609,2497,3
9819,46976,4
59873,2424,2
26731,410,1
15334,2019,3
32112,4306,5
9844,2529,4
5789,589,3
50375,2396,4
58287,1339,5
35844,537,3
19560,3405,4
49040,597,4
60745,4014,4
8973,55995,4
50893,2166,3
41528,2580,5
24084,786,3
1431,1892,5
52232,1777,5
38517,1422,3
28105,1476,2.5
18832,1192,5
10279,1027,4
31925,4345,4
20709,5445,4
54015,1,4
52656,288,3
2152,593,5
32588,59784,3.5
21410,1396,4
69401,4643,5
56046,1883,2
34629,104,4
11847,380,2
41280,809,2
38964,3470,5
69213,3146,3
49747,589,5
6393,3483,3
26188,440,4
44921,1580,3
68546,7361,4.5
4754,110,4
71537,4516,3
23633,3148,5
13705,593,5
1860,2391,3.5
14334,2455,2.5
28704,333,4
70580,1210,4
24010,60,4
64238,6287,4
11726,17,4
17107,3599,3
69341,5218,4.5
32122,5266,4
17444,5902,3
70245,2745,4
62232,2300,3.5
40456,7202,3.5
859,3635,4
35666,1060,4.5
64147,1380,3
23680,3039,3.5
8532,491,4
175,105,4
60853,292,3
12546,2561,5
41280,3395,2
9415,474,3
29294,5049,2
49053,2555,1
23019,1923,3.5
3264,3527,4
49092,2395,5
47805,6,2
19142,455,3
38201,2762,3
40877,434,4
11626,296,2
44179,3623,5
52211,1485,4
62256,4734,2
657,4999,4
66044,144,2
43779,3526,4
35028,968,3
716,52,4
65883,1035,3
183,154,5
802,329,3
11360,1208,4
2821,2643,3
67031,2060,2
62475,3250,2
38201,1866,3
15312,2915,4
6948,482,3
24356,8810,3
40064,1222,4
63505,3033,1
59342,589,2
13250,1291,5
39320,6377,3
61823,1918,4
63463,356,4
14552,2690,4
23905,2367,3
38799,1262,5
38089,778,5
10722,308,4
23629,6541,0.5
69714,1080,5
60452,551,3
61005,1681,2
42129,2367,4
18955,1921,5
32266,6,3
27088,5016,4
33340,2571,2
16879,527,2
45991,353,4.5
12759,783,2
36827,867,2.5
66150,1608,2
33868,589,3
19517,2797,2.5
17020,1984,2
30320,1061,3
45926,2094,4
24104,1210,4.5
23799,32,4.5
798,2470,2.5
41176,4211,3.5
533,2072,3
53231,423,3
25751,593,4
55256,362,3
68387,173,1
60084,4719,2
66682,2657,3.5
26268,61248,3
24268,1673,4
33784,39381,3
44917,2,4
30505,1779,2.5
29028,733,4
52547,6755,4
46422,1088,2
44950,3201,5
61057,1221,5
55123,3911,3
56508,6711,2.5
34234,3114,4
36201,260,5
45768,1094,3
3769,3623,3.5
43547,8253,0.5
29701,2188,3
11470,1258,4
9638,1393,5
19280,414,2.5
8604,1598,2.5
51355,1210,3
65736,1193,4
20857,546,1
64737,7,3
25183,457,4
52722,4446,2.5
65198,688,1
6349,843,1
63513,3208,2
52082,3480,4
49586,4770,2
64918,4191,4
6880,497,4.5
31630,3999,4
53132,3526,4
38420,353,3
30177,4903,4
48211,6776,4.5
27510,292,2
39282,5816,2.5
60043,1073,3
49590,5010,5
9109,1298,1
26048,3600,3
17909,3702,5
34197,2524,1.5
47176,30749,5
36665,5410,3
7421,2329,3.5
63149,333,1
3384,26491,3
32545,2082,2
28488,509,4
41763,901,2
26750,356,5
60318,2951,4.5
9428,1396,4
60435,1391,4
3736,2918,4
60742,2407,3
60060,1380,3.5
900,858,5
66727,5010,5
13420,36,4
37778,316,3.5
70244,4502,2
22646,508,5
31816,1676,3.5
33620,3578,1
32830,1035,3
25519,2949,4
30864,8493,2
35168,4246,3.5
64882,4306,5
12951,223,3
63296,16,4.5
10694,7260,5
10080,110,3
32337,1597,4
61211,17,4
7669,316,2
33617,50,4.5
22009,2375,3
50601,3671,4
42112,7090,3
22245,1747,3
45911,3977,3.5
11358,252,3
3089,6358,4
40053,3654,4
43814,500,2
37680,2078,5
9109,4834,4
6569,3270,3
6290,101,5
39483,2133,5
40100,1972,1
29244,8623,3.5
15064,2204,3
11142,2011,3
36818,47200,5
44914,1358,4
49483,1179,4
25029,2115,4
319,3677,5
30023,356,3
38227,35836,4.5
66001,3742,4
6230,1694,5
54467,2060,3.5
59714,318,4
13715,2492,1
11770,47,3
30733,2314,5
53720,2470,2.5
47228,2000,5
27426,6013,1.5
27468,5625,4
37857,5015,4.5
62108,4027,4
62293,344,4
45124,2959,4
53847,588,3
21709,589,4
70057,3726,4
16081,520,4
56997,5881,4
32017,912,5
17835,2371,2.5
68384,1251,5
25956,2603,4
65232,5349,2.5
8784,785,3
34100,8966,4
64737,2296,1
33361,1485,2.5
65125,3994,4
62160,1687,4
59269,2080,4
50658,4287,1.5
58212,1101,3
66503,480,4
16056,715,5
9864,480,5
15480,1193,5
38511,300,3
45364,585,2
35749,648,3
61189,1673,4
11763,910,5
41939,31,3
39261,4975,2
11760,3028,5
3274,5874,3.5
8238,4124,1
60289,110,3
58256,2359,2
18747,107,1.5
9691,3633,5
8434,3991,2
3255,2858,5
61351,1135,4
50651,910,2
58631,3052,4
22464,5679,4
26224,47,3
48481,858,4
6913,2826,3.5
27621,1262,4
39006,3793,2
61650,17,5
67217,1961,3
215,4380,3.5
44361,6724,4
22169,364,3
43873,6,2.5
24255,61323,4
11240,4546,5
13488,317,3.5
44864,2396,5
61869,2019,4.5
16719,1909,5
58126,3994,2
8698,1136,5
20726,544,4
24549,3911,4.5
26474,53125,4.5
27336,2471,3
51033,1477,5
44585,2151,3
20272,481,5
19407,1619,3
15698,5500,4.5
94,288,4
16681,5531,3.5
53331,1953,4
37979,534,3
67792,2143,3.5
40489,457,4
58110,1193,4
7624,44555,4
101,153,4
34225,1196,4
12754,663,4
12516,1080,4
17594,296,4
36573,7256,4
68951,372,3.5
4526,8665,3.5
18948,376,3
36585,41997,3.5
54830,1089,4.5
54538,50442,2
27091,538,3
14690,3548,4.5
5528,4327,4
4712,2432,2
56087,2920,4
39294,1127,3
70485,5785,3
54614,480,4
20092,862,3
45739,49272,3.5
46615,915,4
35200,58,5
18727,8379,4
21512,1230,4
8279,25,3.5
32342,435,4
43778,1234,5
50243,5528,4
19714,2028,4.5
30167,3827,2.5
27003,2395,3.5
8060,3926,3
39147,2858,3.5
13416,377,5
40992,4310,5
8811,2412,2
1922,1183,2
14418,527,5
57961,1197,4.5
16100,4226,5
10905,7360,3.5
44945,3578,5
14653,1213,3.5
6178,2924,3
6550,55261,3.5
46085,5339,4
66412,6003,4
62940,8044,3
66788,7004,3.5
3847,1194,4
50270,5952,3.5
20026,1101,3
62814,2985,4
38364,457,4
36490,52,4
9554,3083,3
17115,4876,3
36965,151,4
13291,260,5
10313,434,3
32925,1265,4
19801,5971,4.5
14545,1033,4
14972,1721,5
22182,1213,3.5
23189,105,2.5
37280,6448,4
22543,5945,3
65066,2137,5
34886,1265,1
20316,153,4
13105,6185,3
45418,1041,4
34299,153,4
64424,2664,3
36807,2761,4
67385,6743,3.5
18161,466,1.5
64737,3600,2
31532,1013,3
34324,148,3
19635,2102,4
60632,1230,4.5
53241,474,3
29140,2139,3
33565,2599,2
19864,8815,3
41163,4023,3
67280,832,1.5
25372,3654,3.5
26775,1275,4.5
26747,2188,3
67006,1704,5
48127,1258,3
51922,367,4
41263,1644,1
34383,3996,4.5
47068,1027,4
39069,1198,5
16909,590,1
2466,2329,5
27030,2174,2.5
36771,3554,3
70401,597,5
19747,2412,1
65959,26479,3.5
68459,6768,0.5
42506,494,4
51025,2105,3
13900,185,2.5
19491,6058,5
56648,5955,5
21414,2171,3
18568,2987,4
54990,1357,3.5
71055,8949,3
71217,45,4
12048,112,3
55889,344,3
37280,5378,3
13702,25,2.5
19982,7787,4
40658,7481,2.5
14490,2325,2.5
46186,5418,3.5
45611,653,4
69267,783,2
31258,1794,3
42488,2461,4
25618,4138,1
30807,3155,4
60511,475,4
9104,6595,3.5
60785,288,2.5
70937,1206,4
24287,3897,5
56624,2084,4.5
41666,249,3
19688,3826,3
41481,3252,2
9103,1098,3
63830,7090,2.5
47690,1079,5
57487,593,5
5692,541,4
47842,1445,2
2728,6157,2
8567,527,5
70803,404,4
54194,2807,1
50670,2987,4.5
70485,8622,3
37903,386,3
23757,348,3
14332,930,5
61412,2810,4.5
40634,4214,4
61978,6832,4
37720,8958,3
35262,3083,3
67665,1272,4
31746,31685,4.5
22159,55820,5
68331,1042,3
35913,489,3
56915,8128,4.5
30138,1645,4
35657,2718,2
3277,111,3
25889,3176,1.5
36651,253,1
1333,85,2
12460,8638,5
64928,352,3
43107,2245,4
55147,608,5
15874,2997,3
35966,1,5
54393,1285,4
40041,2081,4
14198,1262,3.5
65580,1960,4
66176,3629,4
61227,588,4
2102,1643,4
47345,1124,4.5
18600,5323,3.5
60832,104,4
61239,316,4
65064,2372,4
30864,433,2.5
47690,3082,3.5
27313,2427,1
41066,49651,3
67385,26078,4
21192,3334,3.5
38220,1259,3
35960,848,3
38170,7263,3
9877,5995,3
22374,7809,4
51806,1120,3
53291,4890,2
64142,2398,5
68259,2735,2
43650,808,3
69051,1917,2.5
18007,7153,2
15344,47640,3.5
27920,5218,5
23751,1982,4.5
19094,527,5
65114,377,3
2992,593,4
29536,165,3
19317,2797,3
11763,3361,2
61319,4756,3
38657,32,4
19587,3396,4
26260,595,0.5
69004,4941,4
21712,926,4
35155,1320,1.5
6032,589,4
20064,1291,4
61892,1407,3
52072,3968,3
41084,1409,2.5
46372,3717,3.5
15342,95,3
42770,349,4
20438,21,3.5
62580,2918,4
56910,1914,3.5
69131,1244,5
29711,6537,3
71119,367,3
21197,27879,4
25190,4965,3
45250,40815,4
59377,1032,3
56859,2365,2
36215,1091,3
24953,2628,3.5
32623,954,5
49326,1277,4
49232,5962,1.5
54276,830,5
46833,2436,3
3619,2710,2
56699,1201,4.5
67031,4553,4
10318,3418,3.5
20597,1320,1.5
7185,1752,0.5
14623,1513,3
47345,2413,4
6574,3802,2
61824,766,1
69164,3949,3.5
48815,7046,3.5
16567,45447,4.5
59035,1345,2.5
36812,294,4
5913,2057,3.5
47448,1584,2
55481,5952,5
29707,4744,3
19472,1343,4
62455,1542,3
66852,1127,4
29973,3729,3
65771,3418,3
32992,14,3
26184,27773,5
68895,2109,4
17126,7153,3.5
840,356,2
9043,2722,2
43716,1046,4
29762,535,5
67385,593,5
12056,4995,3.5
30814,1200,4.5
1568,608,5
44548,8961,4.5
48919,3256,4
57535,153,3.5
25915,5349,3
44757,5669,4.5
56511,4033,4
46656,5316,4.5
53497,3793,4.5
27914,1097,3
60473,31,4
19925,45499,3
45286,39446,5
63388,34,3
38575,1979,1
47612,48774,4.5
17311,1917,1
41365,2379,1.5
5224,485,3
52983,3997,3
29687,920,4
24435,18,5
71048,515,3
32157,4734,4
60629,1213,4
31846,194,4
65812,2144,3
24146,2599,4
24130,2779,5
24625,5418,4
70262,1079,4
67805,1278,5
70057,3949,4
64128,780,5
39397,457,4
45204,832,3
58787,33166,4.5
2413,1962,3.5
54936,2858,4.5
50906,7386,4.5
69354,1274,1
7795,3115,2
25830,520,4.5
18089,2058,4
46810,50,2
55436,1227,4
14644,546,4
31704,2701,5
46822,1222,4
65692,3186,3
54440,163,5
63181,1079,3
17431,2020,5
23673,3361,2
53165,165,4.5
67208,2318,3
44312,5378,4
1918,348,3
15645,1485,4
12438,2593,2
35411,4557,3
39652,312,1
67375,2628,2
42738,2353,5
53076,595,5
30285,5313,3
28727,1252,3
71176,2391,4
46225,7451,3.5
407,551,4
68305,1370,2.5
67932,383,3
36716,10,4.5
7472,30810,2.5
20829,2028,5
5459,5507,4
43157,481,5
59820,163,4
66566,440,5
2513,587,4
34360,1030,2
59629,1377,3
12842,4306,4
56244,1923,4
65905,594,4.5
30614,3798,3.5
54562,628,4
52703,151,4
12204,1343,3
49674,1645,5
18024,2019,5
7304,3950,3.5
14872,260,5
69324,4446,3
21225,8,4
41528,2640,2.5
23555,95,0.5
25580,3578,5
20080,37857,2.5
52834,1100,3
42696,1086,1
22077,2548,3
43693,2571,5
53095,2321,3.5
23655,3176,1
48732,47,3
35787,1218,3
1567,692,1
63109,6890,4
1406,1214,4
636,1272,3.5
30971,3638,3
9145,2583,4
58905,3127,3
39257,3911,5
10094,47,4.5
56175,1094,3
2685,1028,4
39072,5225,4.5
57660,34405,4
852,457,4
22121,377,3
17940,4508,4
14565,1295,5
35445,508,2.5
59403,543,4
18100,1061,4
54602,1196,3.5
63118,1286,1
15387,2028,3
67106,3967,4
14864,2683,4.5
49367,48,3
65132,1381,1
13459,2567,4
53236,914,3
37492,165,5
61926,1380,3
3366,1394,5
47238,508,3
41985,3623,2
42145,3,4
48295,2122,2
14750,648,4
10476,5938,3.5
56502,208,1
8587,1304,2.5
24831,1597,3
19695,2905,4.5
54780,1011,3
69068,2862,3.5
41886,3751,3.5
18491,7147,4.5
30359,5669,3.5
69957,780,5
20887,2989,3.5
26760,3101,4
37771,1608,5
3207,1784,4
70364,628,5
15561,708,3
8796,110,4
14009,4361,4
27363,8368,3.5
4036,1275,4
52590,2124,4
43859,95,3
6352,3441,1.5
49990,671,3.5
45092,46976,3.5
27231,1,4
36797,11,4
61214,1345,4
12660,3256,3
24157,909,4.5
41084,180,4
70274,350,3
20596,1136,5
59483,1954,4
19764,858,5
22817,516,2
38385,1,3
20669,196,3
41648,2511,3.5
64737,1527,1
69728,2542,4.5
56331,719,3
28665,2344,4
12951,1090,5
43678,4447,5
55899,6953,3.5
45478,2108,3.5
56347,8927,3
25885,923,4
16488,2413,3
57562,1120,4
49462,48385,3
26628,1078,4
67188,762,3
34671,3033,3
45518,5418,4
312,924,5
17986,1288,5
33792,2860,2
36294,43917,3
23460,3208,1
55697,2700,1
55777,3489,4
52012,2867,4
60964,1307,3
19040,348,4
10759,34153,3.5
11185,912,4
27998,6,3
68934,5092,3.5
15972,1104,4
64208,5377,3
58106,2080,2
13012,280,4
70264,62,5
62054,25,4
48782,2058,5
51778,2294,2
41279,337,2
50773,1544,4
64865,4027,3.5
25760,1396,4.5
30071,5952,3
5821,440,3
40816,1525,2
54466,5787,3.5
57754,1148,4
44173,431,4
36503,2659,4
67656,2081,4
60960,1209,5
21126,1104,4
62967,1247,4
11646,2422,4
46095,1,5
29249,4105,5
25696,610,4
45907,1200,4
31948,1208,4.5
51977,153,2.5
61961,2866,4
39503,782,3
37055,3262,4
29541,780,4
36692,196,3
38115,586,3.5
43581,1214,3
61005,153,2
63456,733,5
15155,2692,5
21802,2948,4
62367,2541,3.5
31375,1544,4
50920,918,5
25339,300,4
21108,480,4
46898,1097,5
56699,56788,4
59659,2936,3
36454,1230,4
32852,3300,2.5
69316,82,5
3486,110,5
69271,1503,3
2233,1382,1
28277,608,5
36367,306,4
3793,55276,3
24957,2716,4
52576,2549,2.5
45469,72,1
40655,99,3
34084,586,1.5
18653,316,4
61966,60,3
66144,434,3
62162,2000,3
51751,51575,4.5
68316,1704,4
63725,6863,4
7456,1938,3
30958,4040,3.5
4317,2089,1.5
57165,648,4
9107,818,2
826,923,2.5
14427,170,1
36624,5101,4.5
15723,780,4.5
41699,585,3
54315,6873,4.5
69416,2311,4
23437,248,3
14094,2064,5
1302,1343,3
30062,1266,3.5
7340,551,4
5495,54193,3
7649,1275,4
66872,1394,3.5
9568,2893,0.5
39337,19,3.5
55648,1079,1
36603,1690,4
28864,1303,5
28503,288,1.5
29843,6798,3.5
55483,1219,5
55961,427,3
30723,1132,5
67681,315,3
57652,316,3
9959,784,5
16341,300,5
63905,32019,2.5
10749,6934,5
7489,637,3
24234,7254,4
42455,2628,3
26001,3358,3
38123,1198,4
16841,2599,3
6424,1291,3
57877,10,4
36646,2567,4
28996,5989,3.5
11487,778,5
66341,3972,4
71420,30818,2.5
22240,3440,2
28769,2019,4
43417,282,4
42545,1954,1.5
65214,1288,4
21140,1254,4
43828,1200,3.5
30840,58306,3
22409,2353,3
60785,4018,3
15224,2717,4
314,4158,1
35077,3977,2.5
19908,5349,2
46037,6377,5
50467,173,2
55536,1394,4
13353,1466,2.5
65380,3861,3
21089,3755,3
29565,158,3
31508,49272,4
593,364,3
56744,1967,4
53156,318,5
64560,55820,5
66700,17,5
48007,527,5
52633,1081,5
70864,2613,4
22872,3527,4
17074,4958,4.5
4658,1544,4
38893,2710,1
13308,4027,4
52132,737,5
49841,3510,4
56463,3639,3.5
8849,3425,3
23161,4499,3
31065,25,3
52604,49272,4
25669,380,4
34257,915,5
53110,4310,2
25265,2671,1
65033,2115,4
24441,7367,2.5
7240,1653,4
38027,3844,5
51813,1382,4
13912,2363,3
51675,319,4
68067,1499,1
15287,2095,2
16219,2718,1
62291,2028,4
64855,8665,4.5
40230,6548,4
47202,6269,3.5
57123,1219,4
15472,3081,3
63680,527,5
43603,1374,3.5
977,2605,2
38707,1357,4
26545,2694,4.5
45985,369,3
29032,1214,4
60128,589,3
63922,4008,4
32488,39,3
52852,1,4
29892,2085,5
7522,3969,4.5
51157,1544,4
22198,6774,3
17105,3095,4.5
14353,1805,0.5
6250,1370,4
20504,32587,3.5
5955,2518,3
13453,1261,5
28332,1747,3.5
33812,44022,4
2522,4886,3
45938,44555,5
42295,4329,4
50409,471,4.5
70261,1614,3.5
30158,8337,4
70287,1271,4.5
26231,62,4
11871,195,4
12076,8376,5
42662,1007,3
56429,349,3
31456,1466,3.5
623,551,4
64702,4052,1
62291,608,3
16219,223,3
51927,4307,1
61008,5299,3
40722,924,3
22333,913,4
8232,2231,5
8593,2858,4
34098,3635,3
52860,158,3
29071,186,1
20020,3007,4
39197,3863,5
30996,440,3
50387,4447,4
20712,380,3
61801,307,4
41890,628,4
53729,7419,2.5
14155,1259,5
44146,2572,3
49110,3836,4
1534,1004,3
43284,246,5
56857,7570,3.5
47921,4345,5
35471,2701,3
37543,2333,3
31588,1721,4
61933,1717,0.5
18960,3751,3
38776,3354,3
50748,123,5
7304,1370,2.5
8843,377,4
17933,21,5
18204,2333,3
30687,26271,3.5
56713,37741,4.5
52130,3178,4
1981,6711,4.5
28162,928,5
17684,4238,3
44076,5489,4
36205,1240,5
69609,4701,5
20217,4816,1
58473,356,4
37952,3506,4
68199,2989,4
55236,597,4
18227,5357,4
52730,1097,4
20080,1408,4
40085,47610,3.5
65145,3877,4
35698,555,3
55871,3892,3.5
47394,3418,4
57974,1164,2
63452,7727,2
14406,736,2
43601,280,5
56075,3910,5
28155,489,3
64453,1246,4
69242,5971,4
39750,8865,1.5
47630,1304,4
46438,110,1
11779,2542,4
69539,1193,4
35545,153,3
17332,2431,2.5
2295,4034,1.5
14463,1340,3
34360,3967,5
32125,527,4.5
54089,1625,3
226,22,3
296,924,4
14774,1660,4
3301,54190,4
20947,362,1
46692,1682,3
67085,34162,3.5
7727,45447,4.5
63752,4886,4
6142,3317,3
26805,2137,4
1860,8459,3.5
51347,2083,4
6499,111,5
44330,1288,5
65277,1635,4
25809,357,4
12270,2355,4
12110,1136,3
45025,3984,4
30195,39,3
8338,3468,4
22908,6440,4.5
8136,4022,4.5
67093,2302,4.5
52117,1227,5
29037,480,3
46898,231,4.5
68259,7026,4
38365,1810,5
9595,8798,4
23746,2176,4.5
30305,3827,1
15921,1243,3
50922,8665,4
38598,548,3
66544,1059,2
25841,5168,3.5
643,914,3
32016,3418,3.5
56766,364,3
42750,1374,4
20514,2991,3
69051,1296,3.5
11563,316,4
70116,8012,5
21140,2054,3
7467,647,5
1092,223,1
63595,1516,5
67443,589,3
5925,1,2.5
20991,356,5
69152,32,2
49370,39183,4
57692,6350,4.5
21581,110,5
51669,4022,4
69138,3970,4
7181,5673,4
69829,4306,4
71443,919,4
26109,2422,2
6757,7205,1.5
6708,597,2.5
54490,1284,5
24916,52328,3
33275,3996,2.5
40929,2529,4.5
49763,944,4
11984,2628,2
58210,1282,5
60653,30812,4.5
48534,32,4
5042,912,4
61795,282,3
10484,236,3
69491,2248,3
14165,2141,3
39432,420,5
16498,6539,3.5
69516,356,4
20892,58154,3.5
31549,4712,4
38241,1278,4
66109,1258,3
9117,1882,2
14114,5747,5
23582,7894,3.5
71246,1704,5
58244,562,3
5767,1485,3
1408,1091,2
28502,7143,3
5680,4069,2
64581,8690,4
22459,2389,2
31494,2841,3.5
62245,2069,4
33875,2959,4.5
57696,2664,3
32784,203,3
23909,3543,4
52501,1653,2
17692,4995,4
29298,1036,3
12957,1186,5
46951,4881,3.5
60629,942,5
13453,215,4
30139,783,4
54227,364,2
19545,57368,4
56205,2530,3
50311,368,5
47666,931,5
54389,5349,5
41883,743,5
41214,3623,2
4827,8158,3
4358,1027,4
41416,6986,4.5
53829,1939,3
17184,762,1
11605,3441,3.5
58602,165,3.5
23657,750,5
289,6238,3
32301,21,5
9952,662,1.5
70348,308,4
2209,1370,3
71277,296,5
45048,6297,4
15432,514,4
42248,480,4
35828,2000,3.5
25270,21,4
70786,5617,4.5
57020,7,3
14143,5445,3.5
29892,43921,3.5
33399,1416,1.5
5226,54256,4
11875,468,4
56375,954,4
47988,3510,3
64520,589,3
22128,1345,3
64426,1183,5
35973,8970,3
48976,1784,5
917,653,3
57110,1111,4
1499,2406,3.5
58012,8121,5
33906,8958,4.5
32573,1270,3
21297,3104,3
24318,2115,3
4107,3210,4
20068,497,5
20695,590,4
53148,6,3
28764,1721,3
50140,586,3
50216,4876,2
63883,27904,3
4650,21,3
65034,2858,4
18601,6333,4
71378,2138,4
47635,8622,2.5
53354,6440,4
8874,2906,3
18743,7073,3
54154,2161,3
55517,1704,4
54365,4133,5
35538,71,1
10332,6183,4
17115,5016,2
64223,6016,4
501,779,3
175,2194,3
24385,4963,4
33874,48394,1.5
7045,380,5
27494,32298,1
33468,1944,4
17140,2324,5
58576,1377,4
18687,2572,4
43200,2628,2
56227,3418,1
71546,2746,3
